user_id,article_id
244,3025327
244,3024621
244,3023393
244,3022479
244,3022846
244,3025186
244,3023670
244,3024618
244,3025939
244,3023634
245,3025563
245,3024888
245,3025824
245,3025875
245,3025939
245,3024298
245,3026154
245,3022607
245,3023034
245,3022552
245,3025824
245,3022572
245,3025253
245,3025138
245,3022541
245,3024221
245,3022648
245,3025824
245,3022846
245,3026050
245,3025875
245,3022572
245,3023668
245,3023670
245,3025362
245,3025201
245,3022860
245,3022815
245,3023634
245,3025831
245,3025310
245,3023668
245,3024394
246,3025674
247,3024925
247,3026050
247,3025092
247,3024236
247,3022775
248,3025277
248,3025362
248,3025243
248,3022431
249,3025831
249,3022860
249,3025253
249,3025253
249,3022265
249,3022514
249,3024925
250,3024821
250,3022514
250,3022679
250,3025287
250,3026069
250,3022627
250,3025199
250,3025327
250,3025092
250,3025432
250,3026104
250,3022265
250,3025241
250,3022265
250,3024604
250,3022906
250,3025310
250,3022552
250,3025455
250,3024412
250,3024236
250,3023908
250,3023034
250,3022718
250,3025186
250,3024429
250,3022846
250,3026154
250,3025939
251,3025562
251,3025277
252,3022479
252,3023016
252,3024821
253,3022916
253,3026069
253,3025921
254,3026069
254,3024221
254,3023908
254,3025310
254,3025186
254,3025981
254,3025939
254,3023150
254,3022684
254,3025562
254,3023034
254,3024394
254,3025362
254,3022846
254,3025493
254,3023016
254,3023279
254,3022860
254,3025875
254,3025455
254,3022707
254,3026050
255,3022916
255,3022572
255,3025213
255,3022815
255,3024956
255,3026104
256,3022627
256,3022679
256,3025213
256,3022481
256,3022916
256,3025275
256,3026087
256,3022866
256,3025241
256,3023498
256,3024412
256,3025362
256,3024618
256,3023150
256,3023908
256,3024618
256,3023498
256,3022684
257,3025277
257,3025921
257,3025857
257,3022514
257,3024821
258,3025310
258,3022428
258,3024970
258,3026104
258,3023498
258,3024298
258,3024618
258,3022514
258,3022906
258,3024298
258,3024621
258,3025497
258,3025875
258,3025244
259,3026104
259,3022866
259,3022265
259,3023843
259,3024236
259,3025562
259,3025831
259,3023074
259,3022707
259,3023150
259,3023634
259,3024014
259,3022679
259,3022919
259,3025253
259,3024429
259,3022775
259,3026050
259,3025186
259,3022718
259,3022815
259,3023498
259,3025275
259,3025112
259,3022815
259,3025819
259,3025824
259,3022906
259,3022479
259,3024112
259,3023150
259,3025875
260,3025939
260,3026087
260,3022679
260,3022775
260,3024429
260,3023908
260,3022815
260,3022916
260,3023279
260,3024394
260,3025831
260,3025275
260,3026069
260,3025327
260,3025824
260,3022627
260,3024112
260,3022265
260,3025074
260,3025497
260,3025939
260,3025674
260,3025562
260,3024621
260,3025213
260,3024621
260,3022815
261,3026087
261,3024956
261,3025138
261,3025656
261,3025310
261,3022707
261,3022860
261,3024971
261,3023634
261,3022916
261,3025562
261,3023016
261,3025186
261,3022679
261,3025432
261,3024925
261,3025824
262,3024956
262,3025243
262,3022479
262,3025277
262,3024971
262,3025455
262,3023034
262,3024236
262,3023074
262,3024970
263,3022866
263,3024911
263,3025287
263,3023034
263,3024412
263,3024412
263,3024429
263,3022607
263,3022648
263,3024429
263,3025875
263,3025310
263,3023034
263,3026050
263,3023498
263,3025783
263,3025656
263,3025362
263,3024014
263,3022431
263,3025241
263,3025241
263,3025563
263,3022716
263,3025092
263,3022552
263,3025875
263,3025455
263,3022846
265,3024821
265,3022514
265,3024014
265,3022572
265,3025275
265,3024604
265,3025921
265,3024112
265,3025875
265,3025674
265,3025656
265,3025824
265,3024911
266,3025092
266,3024821
266,3022607
266,3023391
266,3024429
266,3024888
266,3025201
266,3025199
266,3022775
266,3026154
266,3025819
266,3023908
266,3022627
266,3026104
266,3022906
266,3024298
266,3025939
266,3024412
266,3024618
266,3022481
266,3023495
266,3026069
266,3022679
266,3025253
266,3023908
266,3026050
266,3022718
266,3024412
266,3025875
267,3025199
267,3024621
267,3025253
267,3025981
267,3025831
267,3026154
267,3025112
267,3025562
267,3025362
267,3025783
267,3022607
267,3023391
267,3022265
267,3022716
267,3022265
267,3025277
267,3025783
267,3024112
267,3022679
267,3025455
267,3022919
267,3025921
267,3025857
267,3025186
267,3022514
267,3023150
267,3022479
267,3025857
267,3022572
267,3025244
267,3025138
268,3025241
268,3024394
268,3024236
268,3022572
268,3026050
268,3023393
268,3025656
268,3025327
268,3025824
268,3025981
268,3024621
268,3025831
268,3025981
268,3022716
268,3025241
268,3022552
268,3022607
268,3026050
268,3024298
268,3023034
268,3024971
268,3023634
268,3022481
268,3025092
268,3024014
268,3026154
269,3025310
269,3025241
269,3025138
269,3025277
269,3025327
270,3023016
270,3025362
270,3023074
270,3025213
270,3023034
270,3024888
270,3025213
270,3026050
270,3022265
270,3023034
270,3026087
270,3025875
270,3023498
270,3024604
270,3023634
270,3023074
270,3023593
270,3023393
270,3025213
271,3023074
271,3024618
271,3023908
271,3025327
271,3022684
271,3022514
271,3025432
271,3025213
271,3024412
271,3025241
271,3024821
271,3023634
271,3025362
271,3025074
272,3026087
272,3025327
272,3025138
272,3023593
272,3024956
272,3025362
272,3024621
272,3025186
272,3024429
272,3023150
272,3025875
272,3024956
272,3023668
272,3022906
272,3025497
272,3025327
272,3022541
272,3025939
272,3024888
272,3022481
272,3023593
272,3022481
272,3022627
272,3025493
272,3024221
272,3025819
272,3023843
273,3023908
273,3023670
273,3025253
273,3026104
273,3023495
273,3023034
273,3023016
273,3025201
273,3025213
273,3025327
273,3022648
273,3024925
273,3025244
275,3025783
275,3025981
275,3022607
275,3023074
275,3025074
275,3026087
275,3025186
275,3025112
275,3025857
275,3025241
275,3024621
275,3025327
276,3025869
276,3025432
276,3024925
277,3025362
277,3025241
277,3022479
277,3025783
277,3026104
277,3024956
277,3022716
277,3022866
277,3024014
277,3025562
277,3024412
277,3022919
277,3025253
277,3023668
277,3022679
277,3024394
277,3025562
277,3022916
277,3023074
277,3025674
277,3023634
277,3025562
277,3025092
277,3024604
278,3026069
278,3024971
278,3022919
278,3022718
278,3022541
278,3025277
278,3025562
278,3025092
278,3025831
278,3025656
278,3022815
278,3025981
278,3023034
278,3023391
278,3022718
278,3025243
278,3025243
278,3024971
278,3024112
278,3024925
278,3024821
278,3026104
279,3026154
279,3022906
280,3024956
280,3022866
280,3025199
280,3022572
280,3024956
280,3025138
280,3026069
280,3023668
280,3025186
280,3025327
280,3025857
280,3022866
280,3022541
280,3025244
280,3025362
280,3024604
280,3025674
280,3025092
280,3022648
280,3025562
280,3022846
280,3024412
280,3026087
280,3022866
280,3023150
281,3024956
281,3025253
281,3022906
281,3022428
281,3022541
281,3023668
281,3025783
281,3025186
281,3024956
281,3025783
281,3024221
281,3025074
281,3025074
281,3025112
281,3023843
281,3025432
281,3025112
281,3022906
281,3022648
281,3025857
281,3025092
281,3025432
281,3025112
281,3025432
281,3024427
281,3026069
281,3022919
281,3025327
281,3022514
281,3022265
281,3022552
282,3022916
282,3022648
282,3023668
282,3022846
282,3022716
282,3025277
282,3022775
282,3023668
282,3022866
282,3025674
282,3024014
282,3024911
282,3022775
283,3022718
283,3025243
283,3025275
283,3022265
283,3025275
283,3023391
283,3025201
283,3022428
283,3025921
283,3023279
283,3025455
283,3022648
283,3022846
283,3022431
283,3024925
283,3022431
283,3025327
283,3025981
283,3024971
284,3022775
284,3022919
284,3022514
284,3024970
284,3022775
284,3022627
284,3022684
284,3025277
284,3022815
284,3025199
284,3025112
284,3023634
284,3024925
284,3025831
284,3025824
284,3025287
284,3023498
284,3023150
284,3024412
284,3024112
284,3022679
284,3025277
285,3025857
285,3024621
285,3022815
285,3025253
285,3023074
285,3025241
285,3022265
285,3024621
285,3025563
285,3025199
285,3025362
285,3025287
285,3024429
285,3024014
285,3022428
285,3024236
285,3023634
285,3023498
285,3025674
285,3025869
285,3025243
286,3025824
286,3023495
286,3023034
286,3025831
286,3025244
286,3026087
286,3022815
286,3025493
286,3024112
286,3024925
286,3025275
286,3024221
286,3025213
286,3024394
286,3025253
286,3025455
286,3022916
286,3023843
286,3023593
286,3022679
286,3022866
286,3025277
286,3025253
286,3025857
286,3022846
286,3025213
287,3022815
287,3025244
287,3023634
287,3024429
287,3022627
287,3024956
287,3024621
287,3022541
287,3024911
287,3022775
287,3025199
287,3024970
287,3022552
287,3023668
287,3024604
287,3023393
287,3025253
287,3022541
287,3023908
287,3024221
287,3024221
287,3023034
287,3025493
287,3023498
287,3024618
287,3022775
287,3025939
288,3022718
288,3024618
288,3022428
288,3022775
288,3022846
288,3022716
288,3023593
288,3024427
288,3022627
288,3023150
288,3022481
288,3024956
289,3026050
289,3022716
289,3025327
289,3025287
289,3025112
289,3023074
289,3024911
289,3025327
289,3024236
289,3023668
289,3023016
289,3024971
289,3023150
289,3026104
289,3025092
289,3025243
289,3022815
289,3023668
289,3025981
289,3024956
289,3023593
289,3025432
290,3025362
291,3022716
291,3023016
291,3022514
291,3022552
291,3022707
291,3022541
291,3023016
291,3022479
292,3022265
292,3025275
292,3022716
292,3022572
292,3025201
292,3022846
292,3024925
293,3024394
293,3025186
293,3025243
293,3024412
293,3025493
293,3024888
293,3023634
293,3023593
293,3023634
293,3025287
293,3023843
293,3022265
293,3023016
293,3024429
293,3025921
294,3023593
294,3022627
294,3022684
294,3025831
294,3025287
294,3026154
294,3024427
294,3022541
294,3025493
294,3025819
294,3025241
294,3022906
294,3022541
294,3023279
294,3025186
294,3022479
294,3025310
294,3023495
294,3023495
295,3025819
295,3022541
295,3022866
296,3023074
297,3023016
297,3025497
298,3025186
298,3025199
298,3025939
298,3026154
298,3024298
298,3025455
298,3025241
298,3023670
298,3022815
298,3024956
298,3024221
299,3025287
299,3026050
299,3024394
299,3026104
299,3025244
299,3025138
299,3025244
299,3025493
299,3025186
299,3024621
299,3025455
299,3026104
299,3023908
299,3024394
299,3022775
299,3025656
299,3024604
299,3023634
299,3024621
300,3022846
300,3022684
301,3023150
301,3024429
301,3025275
301,3025199
301,3022514
301,3022707
301,3024014
301,3025199
301,3025824
301,3022648
301,3022718
301,3025243
301,3023634
301,3024971
302,3022906
302,3022627
302,3024956
302,3024970
302,3022479
302,3025939
302,3025186
302,3023150
302,3023498
303,3025819
303,3024394
303,3022718
303,3022265
303,3024412
303,3025277
303,3023634
303,3022846
303,3025092
303,3025275
303,3022684
303,3022648
303,3024888
303,3025074
303,3024970
303,3024956
303,3022716
303,3022648
303,3026154
303,3025310
303,3023074
304,3022866
304,3026050
304,3025563
304,3024956
304,3025277
304,3024888
305,3025497
305,3022916
305,3024236
305,3023668
305,3023495
305,3022679
305,3025275
305,3025243
306,3024970
306,3022718
306,3022428
306,3023034
306,3022919
306,3025092
306,3023634
306,3025563
306,3025243
306,3024298
306,3026050
306,3024956
306,3022481
306,3024621
306,3025362
306,3025939
306,3024112
306,3025253
306,3024925
306,3025275
306,3025939
306,3022919
306,3025074
306,3025201
306,3025562
306,3025981
306,3025241
306,3022815
306,3022707
306,3022716
307,3022607
307,3025243
307,3023391
308,3022707
308,3022607
308,3024888
308,3024427
308,3024412
308,3025138
309,3026154
309,3025327
309,3022648
309,3022775
309,3024429
309,3025253
309,3023393
309,3025186
309,3024429
309,3024956
309,3022648
310,3022684
310,3022607
310,3025432
310,3023074
310,3024956
310,3023908
310,3025213
310,3025287
310,3025869
310,3024956
310,3025783
310,3022552
310,3025783
310,3024298
310,3025277
310,3022906
310,3024236
310,3022514
310,3025562
310,3026050
311,3022718
311,3025857
311,3024911
311,3024821
311,3025493
311,3025493
311,3024821
311,3022716
311,3022860
311,3025939
311,3022607
311,3023670
311,3023908
311,3023634
312,3023034
312,3025921
312,3023908
312,3024821
312,3026087
312,3025199
312,3023498
312,3026087
312,3025362
312,3025074
312,3024971
312,3022607
312,3026154
312,3023391
312,3022265
312,3025277
312,3025857
312,3022541
312,3025241
312,3026069
312,3024298
313,3024821
313,3025562
313,3025783
313,3024821
313,3022648
313,3025875
313,3026154
313,3022479
313,3025186
313,3025869
313,3024604
313,3022627
313,3024014
313,3022481
313,3025563
313,3025783
313,3026154
313,3022572
313,3022707
313,3025497
313,3025656
313,3022815
313,3025287
313,3022607
314,3025199
314,3025362
314,3024221
314,3022775
314,3025674
314,3024429
314,3022866
314,3024112
314,3022684
314,3026087
314,3025112
314,3023393
314,3026154
314,3022481
314,3022684
314,3025455
314,3025656
314,3025497
314,3025243
314,3022479
314,3022481
314,3024112
314,3026154
314,3025244
314,3025921
314,3022860
315,3023016
315,3025981
315,3026154
315,3025287
315,3024298
315,3022572
315,3024221
315,3025201
315,3022514
315,3024412
315,3024956
315,3024221
315,3023668
315,3023034
316,3023016
316,3026069
316,3022866
316,3022707
316,3025112
316,3022860
316,3024298
316,3025497
316,3025362
316,3023843
316,3025497
316,3025243
316,3026154
316,3025275
316,3022541
316,3025869
316,3024429
316,3022707
316,3023908
316,3024298
316,3022684
316,3025074
316,3023498
316,3022916
316,3026154
316,3025241
316,3024236
316,3025244
316,3024956
317,3024956
317,3025277
317,3024112
317,3025981
317,3024956
317,3022607
317,3025213
317,3025138
317,3025199
317,3025939
317,3025939
317,3024971
317,3022716
317,3024427
317,3025921
317,3025819
317,3023670
317,3023593
317,3025857
317,3025253
317,3025656
317,3025857
317,3024112
317,3025253
317,3022684
318,3024956
318,3022679
318,3025674
318,3022919
318,3025112
318,3026104
318,3024911
319,3024970
319,3022552
319,3024971
319,3026104
319,3025243
319,3022919
319,3025362
320,3024888
320,3024221
320,3022679
320,3023668
320,3025674
321,3024821
321,3025981
321,3024956
321,3023670
321,3025674
321,3023670
321,3025201
321,3023495
321,3022627
321,3024971
321,3025243
321,3022775
321,3022431
321,3025455
321,3025243
321,3024911
321,3023668
321,3025562
321,3022707
321,3026104
321,3023668
321,3025921
321,3024298
321,3022572
321,3025939
321,3024427
321,3024618
321,3025455
322,3024971
322,3026050
322,3025432
322,3023593
322,3022572
322,3025819
322,3025819
322,3025831
322,3022684
322,3022607
322,3026069
322,3024971
322,3026050
322,3023908
322,3025287
322,3025074
322,3024298
322,3023843
322,3023498
322,3023074
322,3025921
322,3023034
322,3025186
322,3024956
322,3025310
322,3023150
322,3025112
322,3025327
322,3023034
322,3024888
322,3024604
322,3024112
322,3025921
323,3023634
323,3023391
323,3023150
323,3025831
323,3022716
323,3025857
323,3025674
323,3023279
323,3025092
323,3025783
323,3022514
323,3023495
323,3025074
323,3023016
323,3025875
323,3025455
323,3024412
323,3025186
323,3025432
323,3025875
323,3025112
323,3025243
323,3025244
323,3026154
323,3024888
324,3024221
324,3023498
324,3022679
324,3022431
324,3023843
324,3022648
324,3023034
325,3025824
325,3022481
325,3022846
325,3023393
325,3023150
325,3025277
325,3024112
325,3025939
325,3025455
325,3023593
325,3025939
325,3024971
325,3025241
325,3023391
325,3024394
325,3024221
325,3025783
326,3022906
326,3023634
326,3022775
326,3022552
326,3026050
326,3022572
326,3022428
326,3023495
326,3025857
326,3022627
326,3025656
326,3023391
326,3022481
326,3022479
326,3022860
326,3022607
326,3026087
326,3022648
326,3025253
326,3022648
326,3025981
326,3024956
326,3022716
326,3024925
326,3024298
326,3025783
327,3023279
327,3025493
327,3024621
327,3022716
327,3023498
327,3022684
327,3025875
327,3022775
327,3023016
327,3024412
327,3023034
327,3025455
327,3025186
327,3023668
327,3024014
327,3023074
327,3025138
327,3025656
327,3022648
328,3023495
328,3023670
328,3025277
328,3024970
328,3026087
328,3022815
328,3022431
328,3024604
328,3022627
328,3024014
328,3022552
328,3025138
328,3022265
328,3024971
328,3025201
328,3022481
328,3022572
328,3025243
328,3025275
328,3024911
328,3025213
328,3024221
328,3023495
328,3022428
328,3025244
328,3024394
328,3025921
328,3025253
328,3024112
328,3026154
328,3024604
329,3025981
329,3022906
329,3023495
329,3026069
329,3022552
329,3025362
329,3025562
329,3025092
329,3022479
329,3025869
329,3026069
329,3025253
329,3023668
329,3024427
329,3025493
329,3022679
329,3022572
329,3025674
329,3022514
329,3022541
329,3024956
329,3023498
330,3022648
330,3025497
330,3025432
330,3022648
330,3023498
330,3025656
330,3022707
330,3022481
330,3022775
330,3025186
330,3022627
330,3025869
330,3025783
330,3022572
330,3025092
330,3025253
330,3022906
330,3025563
330,3025092
330,3025310
330,3025921
330,3026154
330,3022265
330,3025213
330,3023908
330,3022481
330,3023034
331,3026069
331,3023634
331,3023393
331,3022906
331,3024412
331,3024618
331,3025819
331,3023150
331,3022648
331,3025092
331,3025497
331,3024604
331,3023150
331,3025831
331,3025310
331,3025455
331,3024911
331,3023593
331,3022916
331,3023843
331,3024014
331,3023634
331,3025921
331,3023593
332,3023498
332,3025112
332,3025563
332,3026069
332,3025362
332,3022860
332,3022846
332,3024621
332,3024618
332,3022428
332,3022607
332,3024412
332,3024971
332,3023670
332,3022481
332,3023593
332,3025921
332,3025493
332,3025857
332,3025092
332,3025831
332,3024112
332,3025869
332,3023074
332,3022679
332,3025656
332,3026069
332,3025857
332,3025831
332,3022718
332,3022679
332,3025243
333,3022718
333,3025493
333,3025875
333,3022481
333,3024925
333,3022846
333,3022716
333,3025074
333,3023634
333,3025939
333,3023634
333,3023034
333,3025674
333,3025869
333,3025201
333,3023150
333,3022860
333,3023074
333,3022541
333,3022541
333,3022716
333,3025327
333,3023150
333,3025493
333,3023391
333,3022552
334,3025674
334,3022679
334,3023593
334,3022648
334,3025186
334,3022718
334,3025819
334,3022572
334,3022481
334,3022866
334,3025112
334,3025783
334,3025857
334,3025783
334,3022428
334,3023634
334,3025674
334,3023034
334,3022679
334,3022815
334,3025921
334,3022684
334,3022916
334,3025831
334,3024429
334,3026069
335,3022866
335,3024221
335,3022627
335,3025432
336,3024821
336,3022265
336,3023034
336,3025562
336,3025275
336,3025656
336,3025213
336,3026069
336,3025253
336,3025493
336,3025981
336,3025310
336,3025243
336,3023498
336,3024112
336,3025563
336,3025138
336,3024298
336,3024112
336,3024618
336,3025241
336,3024911
336,3022679
337,3024394
337,3022648
337,3023393
337,3024112
337,3022431
337,3023074
337,3024971
337,3025112
337,3022775
337,3025275
337,3022775
338,3022648
338,3025092
338,3025199
338,3024112
338,3024621
338,3023908
338,3022541
339,3023495
339,3023016
339,3023634
339,3024956
339,3022860
339,3022627
339,3023393
339,3026087
339,3024956
339,3024427
339,3025241
339,3025857
340,3022860
340,3025253
340,3023495
340,3022684
340,3025857
340,3025562
340,3025493
340,3022679
340,3025275
340,3024112
340,3022846
340,3025138
340,3023279
340,3025243
340,3023016
340,3024221
340,3025875
341,3025327
341,3024298
341,3024956
341,3024298
341,3024394
341,3022919
341,3025244
342,3024971
342,3025186
342,3025287
342,3026154
342,3025362
342,3024604
343,3025201
343,3022716
343,3024618
343,3024604
343,3025138
343,3024971
343,3023668
343,3025112
343,3024618
343,3025497
343,3025563
343,3025253
343,3025824
344,3022552
344,3022906
344,3024956
344,3025074
344,3023593
344,3025819
344,3023034
344,3026104
344,3025824
344,3022627
344,3024112
344,3025199
344,3022541
344,3023391
344,3025092
344,3024298
344,3022866
344,3023034
345,3024427
345,3022428
345,3022431
345,3025092
345,3024604
345,3024112
345,3024971
345,3023150
345,3022919
345,3022481
345,3022679
345,3025277
345,3024221
346,3022265
346,3025857
346,3025213
346,3025563
346,3025244
346,3026069
346,3025869
346,3025921
346,3025362
346,3022552
346,3024621
346,3025493
346,3025831
346,3023495
346,3022716
346,3024970
346,3023034
346,3025092
346,3022684
346,3026069
346,3025213
346,3022541
346,3024925
346,3025939
347,3024014
347,3023495
347,3025875
347,3023034
347,3025092
347,3023034
347,3024821
347,3025674
347,3022916
347,3023016
347,3025939
347,3024970
347,3022906
347,3023634
347,3025213
347,3022718
347,3024925
347,3022906
347,3024618
347,3023074
347,3025674
347,3022718
348,3025201
348,3022648
348,3026154
348,3023016
348,3022916
348,3026069
348,3025213
348,3024236
348,3025287
348,3025253
348,3022552
348,3022906
348,3025831
348,3023074
348,3023279
348,3025869
348,3025875
348,3022775
348,3023279
348,3022428
349,3024888
349,3026087
349,3024911
349,3026069
350,3022906
350,3025824
350,3024604
350,3023498
350,3022541
350,3026069
350,3022627
350,3023150
350,3024427
350,3024956
350,3025432
350,3023593
350,3025362
350,3024925
350,3025310
350,3022648
350,3025244
350,3022718
350,3023843
350,3024911
351,3024621
351,3025277
351,3022431
351,3026104
351,3025783
351,3023150
351,3025186
351,3023908
351,3025783
351,3025327
351,3023670
351,3025674
351,3025921
351,3025857
351,3026050
351,3025562
351,3025275
351,3026154
351,3024429
351,3023034
353,3025275
353,3025562
353,3024394
353,3023074
353,3025783
353,3024412
353,3025493
353,3025112
353,3022572
353,3025432
353,3023593
353,3025213
353,3025869
353,3022481
353,3026154
353,3023016
353,3024821
353,3023593
353,3025287
353,3025213
353,3022648
353,3022648
353,3022866
353,3024621
353,3023034
353,3025824
353,3022265
353,3023393
355,3025213
355,3023843
355,3023908
355,3023016
355,3025138
355,3025875
355,3022775
355,3023498
355,3024427
355,3023150
355,3025092
355,3024956
355,3023908
355,3022541
355,3024971
355,3025253
355,3025201
355,3023279
355,3025277
355,3025138
355,3023668
355,3023074
355,3025092
355,3024427
355,3025074
355,3023843
356,3026050
356,3024618
356,3023843
356,3024429
356,3025432
356,3024112
356,3022866
356,3024970
356,3024394
356,3024014
356,3025074
356,3025455
356,3025432
356,3022916
356,3025939
356,3022718
356,3026050
356,3025674
356,3023843
356,3026069
356,3023016
356,3026154
356,3022716
356,3023668
356,3022846
357,3023498
357,3025112
357,3025831
358,3023498
358,3025277
358,3022906
358,3025921
358,3024621
358,3023668
358,3022648
358,3022514
358,3025981
358,3025074
358,3025939
358,3024925
358,3022627
358,3023498
358,3025857
358,3022684
358,3023843
358,3022479
358,3025939
358,3022479
358,3022627
359,3022919
359,3025241
360,3024621
360,3025819
360,3022265
360,3026069
360,3025138
360,3022607
360,3025199
360,3024956
360,3024429
360,3024412
360,3025939
360,3022514
360,3024427
360,3025201
360,3024911
360,3025981
360,3025186
360,3025875
360,3022479
360,3024621
361,3026154
361,3024298
361,3023498
361,3023279
361,3025074
361,3023593
361,3023150
361,3024925
361,3022428
361,3025362
361,3023150
361,3025674
361,3023593
362,3025243
362,3025186
362,3025455
362,3025562
362,3025275
362,3022860
362,3025310
362,3025656
362,3023393
362,3022552
362,3025819
362,3022707
362,3022552
362,3023016
362,3022265
362,3024427
362,3022514
362,3022718
362,3024427
362,3022916
362,3025857
362,3025432
362,3023908
362,3025981
362,3024412
362,3022860
362,3022707
362,3025138
362,3025201
363,3022428
363,3022572
363,3025201
363,3022431
363,3024911
363,3022707
363,3025831
363,3025253
363,3022479
363,3024604
363,3025201
363,3022846
364,3025921
364,3023634
364,3022431
364,3022541
364,3022916
364,3024394
364,3023393
364,3023495
364,3025241
364,3023150
364,3025562
364,3026069
364,3022718
364,3022718
364,3024427
364,3022846
364,3023016
364,3025186
364,3024394
364,3023495
364,3024911
364,3025201
364,3023391
364,3026069
364,3025824
364,3024618
364,3024429
364,3024888
364,3024925
364,3022718
364,3024925
364,3025275
364,3023498
365,3025287
365,3025201
365,3025213
365,3022648
365,3024014
365,3024298
365,3025831
365,3023593
365,3022716
365,3022906
365,3023908
365,3024911
365,3022572
365,3025562
365,3025493
365,3025277
365,3025981
365,3025819
365,3025656
365,3025875
365,3025199
365,3026087
366,3025455
366,3022627
366,3024412
366,3025857
366,3022679
366,3024394
366,3025241
366,3022265
366,3023150
366,3023634
366,3024956
366,3023034
366,3025857
366,3023498
366,3025327
366,3023034
366,3024911
366,3025287
366,3022906
367,3022860
367,3025783
367,3025241
367,3022679
367,3024888
367,3025074
367,3025939
367,3025243
367,3025201
367,3024956
367,3024394
367,3025362
367,3025213
367,3024014
367,3023391
368,3025287
368,3024821
368,3025199
368,3025092
368,3024970
368,3024394
368,3026087
368,3022906
368,3023393
368,3024925
368,3024821
368,3025112
368,3025186
368,3025939
368,3022627
368,3023593
368,3025921
368,3025939
368,3023074
368,3022916
368,3022906
368,3024112
368,3025819
368,3025432
369,3024221
369,3024911
369,3024604
369,3022846
369,3024298
369,3023393
369,3023393
369,3025186
369,3023908
369,3022716
369,3026087
369,3025563
369,3025824
369,3025310
370,3024971
370,3024970
370,3025455
370,3025186
370,3025563
370,3025939
370,3023843
370,3024394
370,3022679
370,3025243
370,3023908
371,3026154
371,3025287
371,3024618
371,3024221
371,3025074
371,3022541
371,3023279
371,3024888
371,3023843
371,3023634
371,3025824
371,3022866
371,3025277
371,3022906
371,3026104
371,3026050
371,3024412
371,3022431
371,3026154
371,3026069
371,3022716
371,3022716
372,3024925
372,3022627
372,3025869
372,3025493
372,3025213
372,3023279
372,3024888
372,3025138
372,3025981
372,3024621
372,3025327
372,3022815
372,3025241
372,3025092
372,3025138
372,3026104
372,3025310
372,3025112
372,3025939
372,3022479
372,3022479
372,3023495
372,3022648
372,3025497
372,3024236
372,3022514
372,3024911
372,3023670
372,3025562
372,3025857
373,3024236
373,3022916
373,3024888
373,3023034
373,3022552
373,3022479
373,3025213
373,3022919
373,3024298
373,3025092
373,3022428
373,3026069
373,3022265
374,3022718
374,3025243
374,3024821
374,3025869
374,3022627
374,3024925
374,3022860
374,3022707
374,3025253
374,3025875
374,3025493
374,3025831
374,3026104
374,3022541
374,3025074
374,3024221
374,3022428
374,3023593
374,3022716
374,3024221
374,3023908
374,3024618
374,3024298
374,3024236
374,3023843
374,3022431
374,3022716
374,3023393
374,3022541
375,3025432
375,3022866
375,3022481
375,3022648
375,3025497
375,3025939
375,3022648
375,3025455
375,3022684
375,3026154
375,3025493
375,3024298
375,3024412
375,3022716
375,3024911
375,3022775
375,3025186
375,3024911
375,3022846
375,3022479
375,3025824
375,3024236
375,3024618
375,3025831
375,3022906
375,3023593
375,3025674
376,3025275
376,3026104
376,3022572
376,3022679
376,3023034
376,3025783
376,3025092
376,3025186
376,3024604
376,3023634
376,3024112
376,3023279
376,3022541
376,3023391
376,3025857
376,3025455
376,3022552
376,3024821
376,3025244
376,3025241
376,3024911
376,3025432
376,3026154
376,3025112
376,3022648
376,3025497
376,3025831
376,3023393
376,3022607
376,3025819
376,3025213
376,3022572
377,3022707
377,3025939
377,3025092
377,3025287
377,3025138
377,3024956
377,3022607
377,3026154
377,3026087
377,3024971
377,3024925
377,3022718
377,3023670
377,3026050
377,3023908
377,3022684
377,3025138
378,3025275
378,3025562
378,3025241
378,3024427
378,3025277
378,3024604
378,3023016
378,3022716
378,3022431
378,3026087
378,3023498
378,3024956
378,3024956
378,3023668
378,3025074
378,3025244
378,3023391
378,3025497
379,3025074
379,3025213
379,3024971
379,3022648
379,3025981
379,3025244
379,3025092
379,3025243
379,3025092
379,3022815
379,3022265
379,3026154
379,3023634
379,3024888
379,3022541
379,3022679
379,3026104
379,3024618
379,3025432
379,3023016
379,3025455
379,3024956
379,3022481
379,3022481
379,3024014
379,3025819
379,3025656
379,3025253
379,3024221
379,3023843
379,3022479
379,3022648
379,3025497
380,3022481
380,3025213
380,3022514
380,3024604
380,3026050
380,3024888
380,3025138
380,3025327
380,3022428
380,3024427
380,3023393
380,3022481
380,3023150
380,3022860
380,3024956
380,3025213
380,3024956
380,3022775
380,3025824
381,3022265
381,3022607
381,3024604
381,3023908
381,3023034
381,3025186
382,3022815
382,3025939
382,3025921
382,3025921
382,3025241
382,3025327
382,3025241
382,3024604
382,3024604
382,3025493
382,3025921
382,3022648
382,3025241
382,3026050
382,3025831
382,3023495
382,3022607
382,3023391
382,3024014
382,3022431
382,3025674
382,3022906
382,3024221
382,3025455
383,3022679
383,3023670
384,3025819
384,3022514
384,3025819
384,3025327
385,3022684
385,3025869
385,3022679
385,3025275
385,3023279
385,3025455
385,3025824
386,3025253
386,3022684
386,3023150
386,3025092
386,3024221
386,3025244
386,3022514
386,3025277
386,3025824
386,3023150
386,3025819
386,3025310
386,3022265
386,3024621
386,3025327
386,3023670
386,3022479
386,3024394
387,3024621
387,3022552
387,3025869
387,3024236
387,3022866
387,3022906
387,3024394
